OID,facility_c,facility_i,facility_t,facility_n,sys_loc_co,loc_name,loc_type,loc_type_2,well_statu,geologic_u,depth_of_w,bottom_of_,surf_elev,latest_sam,number_of_,result_cou,non_detect,detect_bel,exceedance,exceedan_1,exceedan_2,exceedan_3,exceedan_4,exceedan_5,exceedan_6,detect_b_1,detect_b_2,detect_b_3,detect_b_4,detect_b_5,latitude,longitude,eda_url,data_downl,moving_avg
8979,SR0001491,43625976.0,Superfund,East Metro PFAS,791520, ,Well,Well-Domestic,Active,Quaternary Water Table Aquifer,125.0,601.0,726,2021-07-29,1.0,14.0,8.0,2.0,2.0,759.49,07/29/2021,335-67-1; 335-67-1,Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.006 ug/L; .006 ug/L,759.49; 759.49,375-22-4; 375-22-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.24 ug/L; .24 ug/L,.03; .03,07/29/2021,44.915234,-92.7829,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=791520,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=791520,1.0
6109,SR0001491,43625976.0,Superfund,East Metro PFAS,447230, ,Well,Well-Domestic,Active,Prairie du Chien Group,170.0,792.0,962,2021-07-29,1.0,14.0,10.0,2.0,0.0,0.06, , , , , ,375-22-4; 375-22-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.41 ug/L; .41 ug/L,.06; .06,07/29/2021,44.891202,-92.845829,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=447230,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=447230,1.4285714285714286
15107,SR0000055,1449.0,Superfund,Oakdale Dump Sites,447205, ,Well,Well-Domestic,Active,Tunnel City Group,349.0,0.0, ,2021-07-29,1.0,14.0,10.0,2.0,0.0,0.03, , , , , ,375-22-4; 375-22-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.23 ug/L; .23 ug/L,.03; .03,07/29/2021,44.912292,-92.793591,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=447205,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=447205,1.8571428571428572
14629,SR0001491,43625976.0,Superfund,East Metro PFAS,592592, ,Well,Well-Domestic,Active,Jordan,400.0,655.0,1055,2021-07-29,2.0,272.0,132.0,2.0,2.0,27.5,07/29/2021,79-01-6; 79-01-6,Trichloroethene (TCE); Trichloroethene (TCE),11 ug/L; 11 ug/L,27.5; 27.5,67-66-3; 67-66-3,Chloroform; Chloroform,.05 ug/L; .05 ug/L,0; 0,07/29/2021,44.998779,-92.817286,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=592592,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=592592,1.5714285714285714
14978,SR0000055,1449.0,Superfund,Oakdale Dump Sites,257926, ,Well,Well-Domestic,Active, ,0.0,984.0,984.4586929,2021-07-29,3.0,63.0,6.0,9.0,3.0,506.33,07/29/2021,335-67-1; 335-67-1; 335-67-1,Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.004 ug/L; .004 ug/L; .004 ug/L,506.33; 506.33; 506.33,375-22-4; 375-22-4; 375-22-4; 108427-53-8; 108427-53-8; 108427-53-8; 307-24-4; 307-24-4; 307-24-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PFH,.18 ug/L; .18 ug/L; .18 ug/L; .002 ug/L; .002 ug/L; .002 ug/L; .005 ug/L; .005 ug/L; .005 ug/L,.03; .03; .03; .2; .2; .2; .03; .03; .03,07/29/2021,45.005623,-92.936821,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=257926,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=257926,1.2857142857142858
13131,SR0000055,1449.0,Superfund,Oakdale Dump Sites,208451, ,Well,Well-Domestic,Active,St.Peter,178.0,0.0, ,2021-07-29,2.0,28.0,0.0,8.0,4.0,1518.99,07/29/2021,45298-90-6; 45298-90-6; 335-67-1; 335-67-1,Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.008 ug/L; .008 ug/L; .012 ug/L; .012 ug/L,3.48; 3.48; 1518.99; 1518.99,45187-15-3; 45187-15-3; 375-22-4; 375-22-4; 108427-53-8; 108427-53-8; 307-24-4; 307-24-4,Perfluorobutanesulfonate (PFBS); Perfluorobutanesulfonate (PFBS); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PF,.006 ug/L; .006 ug/L; .2 ug/L; .2 ug/L; .004 ug/L; .004 ug/L; .008 ug/L; .008 ug/L,.06; .06; .03; .03; .4; .4; .04; .04,07/29/2021,45.005265,-92.940082,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=208451,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=208451,1.2857142857142858
13329,SA0000918,132810112.0,Site Assessment,Gem Lake Domestic Wells,1000026154, ,Well,Well-Domestic,Active, ,0.0,0.0, ,2021-07-29,1.0,2.0,2.0,0.0,0.0,0.0, , , , , , , , , , ,45.057911,-93.032551,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=1000026154,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=1000026154,1.7142857142857142
14216,SR0000055,1449.0,Superfund,Oakdale Dump Sites,678117, ,Well,Well-Domestic,Active,Jordan,195.0,0.0, ,2021-07-29,1.0,14.0,6.0,6.0,0.0,0.7, , , , , ,375-22-4; 375-22-4; 108427-53-8; 108427-53-8; 307-24-4; 307-24-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PFHxA),.43 ug/L; .43 ug/L; .007 ug/L; .007 ug/L; .006 ug/L; .006 ug/L,.06; .06; .7; .7; .03; .03,07/29/2021,44.906779,-92.829092,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=678117,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=678117,1.4285714285714286
962,SR0000084,1389.0,Superfund,Baytown Twp Groundwater Cont,273710,4852 OSGOOD AVE N,Well,Well-NonPubWtrSup, , ,0.0,0.0,937.40,2021-07-29,4.0,272.0,68.0,0.0,0.0,0.0, , , , , , , , , , ,45.019395,-92.807485,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=273710,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=273710,1.0
10443,SR0001491,43625976.0,Superfund,East Metro PFAS,257926, ,Well,Well-Domestic, , ,0.0,984.0,984.4586929,2021-07-29,3.0,63.0,6.0,9.0,3.0,506.33,07/29/2021,335-67-1; 335-67-1; 335-67-1,Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.004 ug/L; .004 ug/L; .004 ug/L,506.33; 506.33; 506.33,375-22-4; 375-22-4; 375-22-4; 108427-53-8; 108427-53-8; 108427-53-8; 307-24-4; 307-24-4; 307-24-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PFH,.18 ug/L; .18 ug/L; .18 ug/L; .002 ug/L; .002 ug/L; .002 ug/L; .005 ug/L; .005 ug/L; .005 ug/L,.03; .03; .03; .2; .2; .2; .03; .03; .03,07/29/2021,45.005623,-92.936821,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=257926,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=257926,0.42857142857142855
9152,SR0001491,43625976.0,Superfund,East Metro PFAS,733030, ,Well,Well-Domestic,Active,St.Lawrence-Tunnel City,230.0,670.0,900,2021-07-29,1.0,14.0,12.0,2.0,0.0,0.01, , , , , ,375-22-4; 375-22-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.053 ug/L; .053 ug/L,.01; .01,07/29/2021,44.906435,-92.828168,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=733030,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=733030,1.0
13403,SR0000055,1449.0,Superfund,Oakdale Dump Sites,824061, ,Well,Well-Domestic,Active,Tunnel City Group,286.0,0.0, ,2021-07-29,1.0,14.0,10.0,2.0,0.0,0.06, , , , , ,375-22-4; 375-22-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.4 ug/L; .4 ug/L,.06; .06,07/29/2021,44.908996,-92.81358,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=824061,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=824061,1.2857142857142858
15379,SR0000055,1449.0,Superfund,Oakdale Dump Sites,608165, ,Well,Well-Domestic,Active,Tunnel City Group,380.0,0.0, ,2021-07-29,4.0,633.0,225.0,0.0,0.0,0.0, , , , , , , , , , ,44.91497,-92.822796,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=608165,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=608165,1.2857142857142858
1354,SR0001491,43625976.0,Superfund,East Metro PFAS,208451, ,Well,Well-Domestic,Active,St.Peter,178.0,802.0,980,2021-07-29,2.0,28.0,0.0,8.0,4.0,1518.99,07/29/2021,45298-90-6; 45298-90-6; 335-67-1; 335-67-1,Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.008 ug/L; .008 ug/L; .012 ug/L; .012 ug/L,3.48; 3.48; 1518.99; 1518.99,45187-15-3; 45187-15-3; 375-22-4; 375-22-4; 108427-53-8; 108427-53-8; 307-24-4; 307-24-4,Perfluorobutanesulfonate (PFBS); Perfluorobutanesulfonate (PFBS); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PF,.006 ug/L; .006 ug/L; .2 ug/L; .2 ug/L; .004 ug/L; .004 ug/L; .008 ug/L; .008 ug/L,.06; .06; .03; .03; .4; .4; .04; .04,07/29/2021,45.005265,-92.940082,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=208451,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=208451,1.1428571428571428
13770,SR0000365,31373698.0,Superfund,3M Woodbury,412392, ,Well,Well-Domestic,Active,Jordan,315.0,0.0, ,2021-07-29,3.0,120.0,40.0,8.0,2.0,1392.41,07/29/2021,335-67-1; 335-67-1,Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.011 ug/L; .011 ug/L,1392.41; 1392.41,45187-15-3; 45187-15-3; 375-22-4; 375-22-4; 108427-53-8; 108427-53-8; 307-24-4; 307-24-4,Perfluorobutanesulfonate (PFBS); Perfluorobutanesulfonate (PFBS); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PF,.0033 ug/L; .0033 ug/L; .75 ug/L; .75 ug/L; .00094 ug/L; .00094 ug/L; .01 ug/L; .01 ug/L,.03; .03; .11; .11; .09; .09; .05; .05,07/29/2021,44.756443,-92.835903,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=412392,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=412392,1.4285714285714286
9554,SR0001491,43625976.0,Superfund,East Metro PFAS,447205, ,Well,Well-Domestic,Active,Tunnel City Group,349.0,596.0,945,2021-07-29,1.0,14.0,10.0,2.0,0.0,0.03, , , , , ,375-22-4; 375-22-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.23 ug/L; .23 ug/L,.03; .03,07/29/2021,44.912292,-92.793591,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=447205,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=447205,1.4285714285714286
9885,SR0001491,43625976.0,Superfund,East Metro PFAS,412392, ,Well,Well-Domestic,Active,Jordan,315.0,547.0,862,2021-07-29,3.0,120.0,40.0,8.0,2.0,1392.41,07/29/2021,335-67-1; 335-67-1,Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.011 ug/L; .011 ug/L,1392.41; 1392.41,45187-15-3; 45187-15-3; 375-22-4; 375-22-4; 108427-53-8; 108427-53-8; 307-24-4; 307-24-4,Perfluorobutanesulfonate (PFBS); Perfluorobutanesulfonate (PFBS); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PF,.0033 ug/L; .0033 ug/L; .75 ug/L; .75 ug/L; .00094 ug/L; .00094 ug/L; .01 ug/L; .01 ug/L,.03; .03; .11; .11; .09; .09; .05; .05,07/29/2021,44.756443,-92.835903,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=412392,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=412392,1.4285714285714286
3155,SR0000084,1389.0,Superfund,Baytown Twp Groundwater Cont,592592, ,Well,Well-Domestic,Active,Jordan,400.0,655.0,1055.00,2021-07-29,2.0,272.0,132.0,2.0,2.0,27.5,07/29/2021,79-01-6; 79-01-6,Trichloroethene (TCE); Trichloroethene (TCE),11 ug/L; 11 ug/L,27.5; 27.5,67-66-3; 67-66-3,Chloroform; Chloroform,.05 ug/L; .05 ug/L,0; 0,07/29/2021,44.997727,-92.817974,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=592592,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=592592,1.2857142857142858
12087,SR0000084,1389.0,Superfund,Baytown Twp Groundwater Cont,608165, ,Well,Well-Domestic,Active,Tunnel City Group,380.0,554.0,934.00,2021-07-29,4.0,633.0,225.0,0.0,0.0,0.0, , , , , , , , , , ,44.91497,-92.822796,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=608165,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=608165,1.0
16427,SR0000055,1449.0,Superfund,Oakdale Dump Sites,447230, ,Well,Well-Domestic,Active,Prairie du Chien Group,170.0,0.0, ,2021-07-29,1.0,14.0,10.0,2.0,0.0,0.06, , , , , ,375-22-4; 375-22-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.41 ug/L; .41 ug/L,.06; .06,07/29/2021,44.891202,-92.845829,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=447230,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=447230,1.2857142857142858
1489,SW-1,1246.0,Closed Landfill,Washington County Landfill,257926, ,Well,Well-Domestic, , ,0.0,0.0, ,2021-07-29,3.0,63.0,6.0,9.0,3.0,506.33,07/29/2021,335-67-1; 335-67-1; 335-67-1,Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.004 ug/L; .004 ug/L; .004 ug/L,506.33; 506.33; 506.33,375-22-4; 375-22-4; 375-22-4; 108427-53-8; 108427-53-8; 108427-53-8; 307-24-4; 307-24-4; 307-24-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PFH,.18 ug/L; .18 ug/L; .18 ug/L; .002 ug/L; .002 ug/L; .002 ug/L; .005 ug/L; .005 ug/L; .005 ug/L,.03; .03; .03; .2; .2; .2; .03; .03; .03,07/29/2021,45.005641,-92.93677,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=257926,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=257926,1.8571428571428572
6874,SR0001491,43625976.0,Superfund,East Metro PFAS,608165, ,Well,Well-Domestic,Active,Tunnel City Group,380.0,554.0,934,2021-07-29,4.0,633.0,225.0,0.0,0.0,0.0, , , , , , , , , , ,44.91497,-92.822796,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=608165,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=608165,2.4285714285714284
12109,SR0000365,31373698.0,Superfund,3M Woodbury,257713,257713,Well,Well-Other, , ,0.0,0.0, ,2021-07-29,3.0,80.0,34.0,8.0,2.0,1000.0,07/29/2021,335-67-1; 335-67-1,Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.0079 ug/L; .0079 ug/L,1000; 1000,45187-15-3; 45187-15-3; 375-22-4; 375-22-4; 108427-53-8; 108427-53-8; 307-24-4; 307-24-4,Perfluorobutanesulfonate (PFBS); Perfluorobutanesulfonate (PFBS); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PF,.011 ug/L; .011 ug/L; .82 ug/L; .82 ug/L; .006 ug/L; .006 ug/L; .012 ug/L; .012 ug/L,.11; .11; .12; .12; .6; .6; .06; .06,07/29/2021,44.797845,-92.98641,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=257713,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=257713,3.2857142857142856
15423,SW-1,1246.0,Closed Landfill,Washington County Landfill,1000020989, ,Well,Well-Domestic,Active, ,189.0,0.0, ,2021-07-30,2.0,63.0,3.0,9.0,6.0,1772.15,07/30/2021,45298-90-6; 45298-90-6; 45298-90-6; 335-67-1; 335-67-1; 335-67-1,Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.005 ug/L; .005 ug/L; .005 ug/L; .014 ug/L; .014 ug/L; .014 ug/L,2.17; 2.17; 2.17; 1772.15; 1772.15; 1772.15,375-22-4; 375-22-4; 375-22-4; 108427-53-8; 108427-53-8; 108427-53-8; 307-24-4; 307-24-4; 307-24-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PFH,.3 ug/L; .3 ug/L; .3 ug/L; .002 ug/L; .002 ug/L; .002 ug/L; .012 ug/L; .012 ug/L; .012 ug/L,.04; .04; .04; .2; .2; .2; .06; .06; .06,07/30/2021,45.005842,-92.942531,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=1000020989,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=1000020989,4.142857142857143
9653,SR0000055,1449.0,Superfund,Oakdale Dump Sites,280023, ,Well,Well-Domestic,Active, ,180.0,798.0,978,2021-07-30,2.0,63.0,0.0,12.0,6.0,1518.99,07/30/2021,45298-90-6; 45298-90-6; 45298-90-6; 335-67-1; 335-67-1; 335-67-1,Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.003 ug/L; .003 ug/L; .003 ug/L; .012 ug/L; .012 ug/L; .012 ug/L,1.3; 1.3; 1.3; 1518.99; 1518.99; 1518.99,45187-15-3; 45187-15-3; 45187-15-3; 375-22-4; 375-22-4; 375-22-4; 108427-53-8; 108427-53-8; 108427-53-8; 307-24-4; 307-24-4; 307-24-4,Perfluorobutanesulfonate (PFBS); Perfluorobutanesulfonate (PFBS); Perfluorobutanesulfonate (PFBS); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PF,.004 ug/L; .004 ug/L; .004 ug/L; .2 ug/L; .2 ug/L; .2 ug/L; .009 ug/L; .009 ug/L; .009 ug/L; .012 ug/L; .012 ug/L; .012 ug/L,.04; .04; .04; .03; .03; .03; .9; .9; .9; .06; .06; .06,07/30/2021,45.005975,-92.93894,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=280023,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=280023,4.571428571428571
6017,SR0001491,43625976.0,Superfund,East Metro PFAS,1000020989, ,Well,Well-Domestic,Active, ,189.0,785.0,974,2021-07-30,2.0,63.0,3.0,9.0,6.0,1772.15,07/30/2021,45298-90-6; 45298-90-6; 45298-90-6; 335-67-1; 335-67-1; 335-67-1,Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.005 ug/L; .005 ug/L; .005 ug/L; .014 ug/L; .014 ug/L; .014 ug/L,2.17; 2.17; 2.17; 1772.15; 1772.15; 1772.15,375-22-4; 375-22-4; 375-22-4; 108427-53-8; 108427-53-8; 108427-53-8; 307-24-4; 307-24-4; 307-24-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PFH,.3 ug/L; .3 ug/L; .3 ug/L; .002 ug/L; .002 ug/L; .002 ug/L; .012 ug/L; .012 ug/L; .012 ug/L,.04; .04; .04; .2; .2; .2; .06; .06; .06,07/30/2021,45.005842,-92.942531,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=1000020989,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=1000020989,4.857142857142857
15519,SW-1,1246.0,Closed Landfill,Washington County Landfill,280023, ,Well,Well-Domestic,Active, ,180.0,0.0, ,2021-07-30,2.0,63.0,0.0,12.0,6.0,1518.99,07/30/2021,45298-90-6; 45298-90-6; 45298-90-6; 335-67-1; 335-67-1; 335-67-1,Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.003 ug/L; .003 ug/L; .003 ug/L; .012 ug/L; .012 ug/L; .012 ug/L,1.3; 1.3; 1.3; 1518.99; 1518.99; 1518.99,45187-15-3; 45187-15-3; 45187-15-3; 375-22-4; 375-22-4; 375-22-4; 108427-53-8; 108427-53-8; 108427-53-8; 307-24-4; 307-24-4; 307-24-4,Perfluorobutanesulfonate (PFBS); Perfluorobutanesulfonate (PFBS); Perfluorobutanesulfonate (PFBS); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PF,.004 ug/L; .004 ug/L; .004 ug/L; .2 ug/L; .2 ug/L; .2 ug/L; .009 ug/L; .009 ug/L; .009 ug/L; .012 ug/L; .012 ug/L; .012 ug/L,.04; .04; .04; .03; .03; .03; .9; .9; .9; .06; .06; .06,07/30/2021,45.005975,-92.93894,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=280023,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=280023,5.428571428571429
13046,SR0000055,1449.0,Superfund,Oakdale Dump Sites,1000020989, ,Well,Well-Domestic,Active, ,189.0,0.0, ,2021-07-30,2.0,63.0,3.0,9.0,6.0,1772.15,07/30/2021,45298-90-6; 45298-90-6; 45298-90-6; 335-67-1; 335-67-1; 335-67-1,Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.005 ug/L; .005 ug/L; .005 ug/L; .014 ug/L; .014 ug/L; .014 ug/L,2.17; 2.17; 2.17; 1772.15; 1772.15; 1772.15,375-22-4; 375-22-4; 375-22-4; 108427-53-8; 108427-53-8; 108427-53-8; 307-24-4; 307-24-4; 307-24-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PFH,.3 ug/L; .3 ug/L; .3 ug/L; .002 ug/L; .002 ug/L; .002 ug/L; .012 ug/L; .012 ug/L; .012 ug/L,.04; .04; .04; .2; .2; .2; .06; .06; .06,07/30/2021,45.005842,-92.942531,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=1000020989,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=1000020989,5.428571428571429
11707,SR0001491,43625976.0,Superfund,East Metro PFAS,1000020966, ,Well,Well-Domestic, , ,0.0,0.0,853.9435969,2021-07-30,1.0,26.0,16.0,4.0,2.0,4303.8,07/30/2021,45298-90-6; 335-67-1,Perfluorooctanesulfonate (PFOS); Perfluorooctanoic acid (PFOA),.046 ug/L; .034 ug/L,20; 4303.8,45187-15-3; 375-22-4; 108427-53-8; 307-24-4,Perfluorobutanesulfonate (PFBS); Perfluorobutanoic acid (PFBA); Perfluorohexanesulfonate (PFHxS); Perfluorohexanoic acid (PFHxA),.0038 ug/L; .24 ug/L; .0082 ug/L; .0091 ug/L,.04; .03; .82; .05,07/30/2021,44.942785,-92.797357,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=1000020966,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=1000020966,5.0
