Join_Count,TARGET_FID,facility_c,facility_i,facility_t,facility_n,sys_loc_co,loc_name,loc_type,loc_type_2,well_statu,geologic_u,depth_of_w,bottom_of_,surf_elev,latest_sam,number_of_,result_cou,non_detect,detect_bel,exceedance,exceedan_1,exceedan_2,exceedan_3,exceedan_4,exceedan_5,exceedan_6,detect_b_1,detect_b_2,detect_b_3,detect_b_4,detect_b_5,latitude,longitude,eda_url,data_downl,GNIS_FEATU,FEATURE_NA,CTU_CLASS,COUNTY_GNI,COUNTY_COD,COUNTY_NAM,POPULATION,SHAPE_Leng,Combined_GNIS_IDs,JoinKey
1,12617,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,257721, ,Well,Well-Domestic, , ,0.000000000000000,733.000000000000000,732.6443804,11/3/2016 0:00:00,3.000000000000000,84.000000000000000,16.000000000000000,12.000000000000000,4.000000000000000,5063.289999999999964,11/03/2016,335-67-1; 335-67-1; 335-67-1; 335-67-1,Perfluorooctanoic acid; Perfluorooctanoic acid; Perfluorooctanoic acid; Perfluorooctanoic acid,.04 ug/L; .04 ug/L; .04 ug/L; .04 ug/L,5063.29; 5063.29; 5063.29; 5063.29,375-73-5; 375-73-5; 375-73-5; 375-73-5; 375-22-4; 375-22-4; 375-22-4; 375-22-4; 307-24-4; 307-24-4; 307-24-4; 307-24-4,Perfluorobutanesulfonate (PFBS); Perfluorobutanesulfonate (PFBS); Perfluorobutanesulfonate (PFBS); Perfluorobutanesulfonate (PFBS); Perfluorobutanoic acid; Perfluorobutanoic acid; Perfluorobutanoic acid; Perfluorobutanoic acid; Perfluorohexanoic acid; Pe,.008 ug/L; .008 ug/L; .008 ug/L; .008 ug/L; .68 ug/L; .68 ug/L; .68 ug/L; .68 ug/L; .019 ug/L; .019 ug/L; .019 ug/L; .019 ug/L,.08; .08; .08; .08; .1; .1; .1; .1; .1; .1; .1; .1,11/03/2016,44.795648000000000,-92.984108000000006,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=257721,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=257721,664354,Grey Cloud Island,TOWNSHIP,659526,82,Washington,285,23167.761173300001246,664354_659526,257721_664354_659526
1,12618,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,1000025349, ,Well,Well-Domestic,Active, ,0.000000000000000,0.000000000000000,969,11/15/2021 0:00:00,2.000000000000000,156.000000000000000,66.000000000000000,6.000000000000000,3.000000000000000,164.560000000000002,11/15/2021,335-67-1; 335-67-1; 335-67-1,Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.0013 ug/L; .0013 ug/L; .0013 ug/L,164.56; 164.56; 164.56,375-22-4; 375-22-4; 375-22-4; 307-24-4; 307-24-4; 307-24-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PFHxA),.12 ug/L; .12 ug/L; .12 ug/L; .0021 ug/L; .0021 ug/L; .0021 ug/L,.02; .02; .02; .01; .01; .01,11/15/2021,45.008451999999998,-92.940206000000003,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=1000025349,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=1000025349,2395589,Lake Elmo,CITY,659526,82,Washington,13514,36647.448345800003153,2395589_659526,1000025349_2395589_659526
1,12619,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,620330, ,Well,Well-Domestic,Active,Prairie du Chien Group,140.000000000000000,821.000000000000000,961,9/17/2018 0:00:00,7.000000000000000,98.000000000000000,12.000000000000000,2.000000000000000,0.000000000000000,0.070000000000000, , , , , ,375-22-4; 375-22-4,Perfluorobutanoic acid; Perfluorobutanoic acid,.46 ug/L; .46 ug/L,.07; .07,09/17/2018,45.004547000000002,-92.894187000000002,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=620330,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=620330,2395589,Lake Elmo,CITY,659526,82,Washington,13514,36647.448345800003153,2395589_659526,620330_2395589_659526
1,12620,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,620330, ,Well,Well-Domestic,Active,Prairie du Chien Group,140.000000000000000,821.000000000000000,961,9/17/2018 0:00:00,7.000000000000000,98.000000000000000,12.000000000000000,2.000000000000000,0.000000000000000,0.070000000000000, , , , , ,375-22-4; 375-22-4,Perfluorobutanoic acid; Perfluorobutanoic acid,.46 ug/L; .46 ug/L,.07; .07,09/17/2018,45.004547000000002,-92.894187000000002,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=620330,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=620330,2395589,Lake Elmo,CITY,659526,82,Washington,13514,36647.448345800003153,2395589_659526,620330_2395589_659526
1,12621,SR0001293,1767.000000000000000,Superfund,White Way Cleaners,773218,MW-18,Well,Well-Monitoring,Active, ,68.000000000000000,801.000000000000000,869.0649884,9/8/2015 0:00:00,1.000000000000000,69.000000000000000,65.000000000000000,2.000000000000000,2.000000000000000,29.750000000000000,09/08/2015,127-18-4; 79-01-6,Tetrachloroethylene; Trichloroethylene,23.6 ug/L; 11.9 ug/L,5.9; 29.75,156-59-2; 156-60-5,"cis-1,2-Dichloroethylene; trans-1,2-Dichloroethylene",4.9 ug/L; 5.8 ug/L,.82; .64,09/08/2015,44.954903999999999,-93.275467000000006,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=773218,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=773218,2395345,Minneapolis,CITY,659472,27,Hennepin,436934,61006.932956600001489,2395345_659472,773218_2395345_659472
1,12622,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,753634, ,Well,Well-Domestic,Active,Tunnel City Group,280.000000000000000,721.000000000000000,1001,5/16/2019 0:00:00,1.000000000000000,14.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, , , , , , , , , , ,44.892710000000001,-92.823853000000000,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=753634,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=753634,2393887,Afton,CITY,659526,82,Washington,2983,38777.889558100003342,2393887_659526,753634_2393887_659526
1,12623,SA0000608,130659792.000000000000000,Site Assessment,Pine City Wells,1000026249, ,Well,Well-Domestic,Active, ,0.000000000000000,0.000000000000000, ,5/19/2022 0:00:00,1.000000000000000,26.000000000000000,26.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, , , , , , , , , , ,45.840646000000000,-92.950952000000001,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=1000026249,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=1000026249,665330,Pokegama,TOWNSHIP,659503,58,Pine,2891,73304.335143400006928,665330_659503,1000026249_665330_659503
1,12624,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,133468, ,Well,Well-Domestic, ,Quaternary Water Table Aquifer,150.000000000000000,618.000000000000000,767.8117044,8/8/2019 0:00:00,2.000000000000000,400.000000000000000,280.000000000000000,12.000000000000000,8.000000000000000,2405.059999999999945,08/08/2019,45298-90-6; 45298-90-6; 45298-90-6; 45298-90-6; 335-67-1; 335-67-1; 335-67-1; 335-67-1,Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.019 ug/L; .019 ug/L; .019 ug/L; .019 ug/L; .019 ug/L; .019 ug/L; .019 ug/L; .019 ug/L,8.26; 8.26; 8.26; 8.26; 2405.06; 2405.06; 2405.06; 2405.06,375-22-4; 375-22-4; 375-22-4; 375-22-4; 108427-53-8; 108427-53-8; 108427-53-8; 108427-53-8; 307-24-4; 307-24-4; 307-24-4; 307-24-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PF,.15 ug/L; .15 ug/L; .15 ug/L; .15 ug/L; .004 ug/L; .004 ug/L; .004 ug/L; .004 ug/L; .005 ug/L; .005 ug/L; .005 ug/L; .005 ug/L,.02; .02; .02; .02; .4; .4; .4; .4; .03; .03; .03; .03,08/08/2019,44.953882999999998,-92.775375999999994,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=133468,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=133468,2395609,Lakeland,CITY,659526,82,Washington,1680,15902.052981799999543,2395609_659526,133468_2395609_659526
1,12625,SW-59,1274.000000000000000,Closed Landfill,French Lake Landfill,577913, ,Well,Well-Domestic, ,Quaternary Buried Unconfined Aquifer,125.000000000000000,0.000000000000000, ,11/21/1996 0:00:00,1.000000000000000,88.000000000000000,72.000000000000000,3.000000000000000,2.000000000000000,9.330000000000000,11/21/1996,7439-92-1; 7439-96-5,Lead; Manganese,140 ug/L; 270 ug/L,9.33; 2.7,67-64-1; 7440-38-2; 7440-66-6,Acetone; Arsenic; Zinc,24 ug/L; 1.1 ug/L; 50 ug/L,.01; .11; .03,11/21/1996,45.165328000000002,-94.216801000000004,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=577913,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=577913,664231,French Lake,TOWNSHIP,659530,86,Wright,1239,38389.520738899998832,664231_659530,577913_664231_659530
1,12626,SR0000084,1389.000000000000000,Superfund,Baytown Twp Groundwater Cont,617694, ,Well,Well-Domestic,Active,Jordan,280.000000000000000,642.000000000000000,922.00,9/20/2019 0:00:00,1.000000000000000,136.000000000000000,134.000000000000000,0.000000000000000,2.000000000000000,7.250000000000000,09/20/2019,79-01-6; 79-01-6,Trichloroethene (TCE); Trichloroethene (TCE),2.9 ug/L; 2.9 ug/L,7.25; 7.25, , , , , ,44.980722999999998,-92.813145000000006,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=617694,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=617694,665966,West Lakeland,TOWNSHIP,659526,82,Washington,3941,24495.634817300000577,665966_659526,617694_665966_659526
1,12627,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,423310, ,Well,Well-Domestic,Active,Prairie du Chien Group,124.000000000000000,796.000000000000000,920,2/5/2020 0:00:00,1.000000000000000,14.000000000000000,8.000000000000000,2.000000000000000,4.000000000000000,9.570000000000000,02/05/2020,108427-53-8; 108427-53-8; 45298-90-6; 45298-90-6,Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS),.016 ug/L; .016 ug/L; .022 ug/L; .022 ug/L,1.6; 1.6; 9.57; 9.57,375-22-4; 375-22-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.17 ug/L; .17 ug/L,.02; .02,02/05/2020,44.975180000000002,-92.858553000000001,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=423310,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=423310,665966,West Lakeland,TOWNSHIP,659526,82,Washington,3941,24495.634817300000577,665966_659526,423310_665966_659526
1,12628,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,625972, ,Well,Well-Domestic,Active,Jordan,320.000000000000000,596.000000000000000,916,7/26/2018 0:00:00,1.000000000000000,12.000000000000000,6.000000000000000,2.000000000000000,4.000000000000000,2025.319999999999936,07/26/2018,45298-90-6; 45298-90-6; 335-67-1; 335-67-1,Perfluorooctane sulfonate; Perfluorooctane sulfonate; Perfluorooctanoic acid; Perfluorooctanoic acid,.018 ug/L; .018 ug/L; .016 ug/L; .016 ug/L,7.83; 7.83; 2025.32; 2025.32,375-22-4; 375-22-4,Perfluorobutanoic acid; Perfluorobutanoic acid,.19 ug/L; .19 ug/L,.03; .03,07/26/2018,44.965485999999999,-92.798953999999995,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=625972,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=625972,665966,West Lakeland,TOWNSHIP,659526,82,Washington,3941,24495.634817300000577,665966_659526,625972_665966_659526
1,12629,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,476673, ,Well,Well-Domestic,Active,Jordan,0.000000000000000,900.000000000000000,900,2/20/2017 0:00:00,1.000000000000000,14.000000000000000,12.000000000000000,2.000000000000000,0.000000000000000,0.010000000000000, , , , , ,375-22-4; 375-22-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.084 ug/L; .084 ug/L,.01; .01,02/20/2017,44.947476999999999,-92.835373000000004,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=476673,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=476673,2393887,Afton,CITY,659526,82,Washington,2983,38777.889558100003342,2393887_659526,476673_2393887_659526
1,12630,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,1000025350, ,Well,Well-Domestic,Active, ,0.000000000000000,0.000000000000000,961,5/24/2022 0:00:00,2.000000000000000,99.000000000000000,54.000000000000000,12.000000000000000,3.000000000000000,759.490000000000009,05/24/2022,335-67-1; 335-67-1; 335-67-1,Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.006 ug/L; .006 ug/L; .006 ug/L,759.49; 759.49; 759.49,45187-15-3; 45187-15-3; 45187-15-3; 375-22-4; 375-22-4; 375-22-4; 108427-53-8; 108427-53-8; 108427-53-8; 307-24-4; 307-24-4; 307-24-4,Perfluorobutanesulfonate (PFBS); Perfluorobutanesulfonate (PFBS); Perfluorobutanesulfonate (PFBS); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PF,.003 ug/L; .003 ug/L; .003 ug/L; .15 ug/L; .15 ug/L; .15 ug/L; .009 ug/L; .009 ug/L; .009 ug/L; .009 ug/L; .009 ug/L; .009 ug/L,.03; .03; .03; .02; .02; .02; .9; .9; .9; .05; .05; .05,05/24/2022,45.009062999999998,-92.939595999999995,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=1000025350,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=1000025350,2395589,Lake Elmo,CITY,659526,82,Washington,13514,36647.448345800003153,2395589_659526,1000025350_2395589_659526
1,12631,SR0001534,86407163.000000000000000,Superfund,Water Gremlin,1000022294, ,Well,Well-Domestic, , ,0.000000000000000,0.000000000000000,930.27,7/24/2020 0:00:00,2.000000000000000,4.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, , , , , , , , , , ,45.065756999999998,-93.028876999999994,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=1000022294,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=1000022294,2394871,Gem Lake,CITY,659507,62,Ramsey,530,7823.804571149999902,2394871_659507,1000022294_2394871_659507
1,12632,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,471463, ,Well,Well-Domestic,Sealed,Jordan,255.000000000000000,657.000000000000000,912.0669583,8/31/2018 0:00:00,1.000000000000000,14.000000000000000,6.000000000000000,2.000000000000000,6.000000000000000,11772.149999999999636,08/31/2018,108427-53-8; 108427-53-8; 45298-90-6; 45298-90-6; 335-67-1; 335-67-1,Perfluorohexane sulfonate; Perfluorohexane sulfonate; Perfluorooctane sulfonate; Perfluorooctane sulfonate; Perfluorooctanoic acid; Perfluorooctanoic acid,.019 ug/L; .019 ug/L; .13 ug/L; .13 ug/L; .093 ug/L; .093 ug/L,1.9; 1.9; 56.52; 56.52; 11772.15; 11772.15,375-22-4; 375-22-4,Perfluorobutanoic acid; Perfluorobutanoic acid,.37 ug/L; .37 ug/L,.05; .05,08/31/2018,44.965252000000000,-92.838581000000005,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=471463,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=471463,665966,West Lakeland,TOWNSHIP,659526,82,Washington,3941,24495.634817300000577,665966_659526,471463_665966_659526
1,12633,SW-28,1259.000000000000000,Closed Landfill,Waste Disposal Engineering Landfill,570090, ,Well,Well-Domestic,Active,Quaternary Buried Artesian Aquifer,152.000000000000000,0.000000000000000, ,8/5/2021 0:00:00,1.000000000000000,95.000000000000000,86.000000000000000,3.000000000000000,3.000000000000000,481.009999999999991,08/05/2021,108427-53-8; 45298-90-6; 335-67-1,Perfluorohexanesulfonate (PFHxS); Perfluorooctanesulfonate (PFOS); Perfluorooctanoic acid (PFOA),.033 ug/L; .0027 ug/L; .0038 ug/L,3.3; 1.17; 481.01,45187-15-3; 375-22-4; 307-24-4,Perfluorobutanesulfonate (PFBS); Perfluorobutanoic acid (PFBA); Perfluorohexanoic acid (PFHxA),.0046 ug/L; .066 ug/L; .0047 ug/L,.05; .01; .02,08/05/2021,45.222076999999999,-93.321129999999997,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=570090,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=570090,2393954,Andover,CITY,659447,02,Anoka,32822,45709.200306899998395,2393954_659447,570090_2393954_659447
1,12634,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,761645, ,Well,Well-Domestic,Active,Jordan,320.000000000000000,583.000000000000000,903,3/26/2019 0:00:00,1.000000000000000,225.000000000000000,216.000000000000000,3.000000000000000,6.000000000000000,3037.969999999999800,03/26/2019,45298-90-6; 45298-90-6; 45298-90-6; 335-67-1; 335-67-1; 335-67-1,Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.028 ug/L; .028 ug/L; .028 ug/L; .024 ug/L; .024 ug/L; .024 ug/L,12.17; 12.17; 12.17; 3037.97; 3037.97; 3037.97,375-22-4; 375-22-4; 375-22-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.18 ug/L; .18 ug/L; .18 ug/L,.03; .03; .03,03/26/2019,44.977893999999999,-92.795739999999995,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=761645,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=761645,665966,West Lakeland,TOWNSHIP,659526,82,Washington,3941,24495.634817300000577,665966_659526,761645_665966_659526
1,12635,SW-1,1246.000000000000000,Closed Landfill,Washington County Landfill,460084,BB3,Well,Well-Monitoring,Active,Prairie du Chien Group,118.000000000000000,808.000000000000000,925.5,4/25/2024 0:00:00,43.000000000000000,5722.000000000000000,196.000000000000000,14.000000000000000,16.000000000000000,489873.419999999983702,04/25/2024,123-91-1; 123-91-1; 7439-96-5; 7439-96-5; 375-22-4; 375-22-4; 108427-53-8; 108427-53-8; 307-24-4; 307-24-4; 45298-90-6; 45298-90-6; 335-67-1; 335-67-1; 79-01-6; 79-01-6,"1,4-Dioxane; 1,4-Dioxane; Manganese, Dissolved; Manganese, Dissolved; Perfluorobutanoic acid; Perfluorobutanoic acid; Perfluorohexane sulfonate; Perfluorohexane sulfonate; Perfluorohexanoic acid; Perfluorohexanoic acid; Perfluorooctane sulfonate; Perfluo",7.9 ug/L; 7.9 ug/L; 899 ug/L; 899 ug/L; 56.8 ug/L; 56.8 ug/L; .0517 ug/L; .0517 ug/L; .906 ug/L; .906 ug/L; .0684 ug/L; .0684 ug/L; 3.87 ug/L; 3.87 ug/L; .65 ug/L; .65 ug/L,7.9; 7.9; 8.99; 8.99; 8.11; 8.11; 5.17; 5.17; 4.53; 4.53; 29.74; 29.74; 489873.42; 489873.42; 1.63; 1.63,7440-39-3; 7440-39-3; 7440-47-3; 7440-47-3; 75-43-4; 75-43-4; 60-29-7; 60-29-7; 7440-02-0; 7440-02-0; 45187-15-3; 45187-15-3; 75-01-4; 75-01-4,Barium; Barium; Chromium; Chromium; Dichlorofluoromethane; Dichlorofluoromethane; Ethyl ether; Ethyl ether; Nickel; Nickel; Perfluorobutane sulfonate; Perfluorobutane sulfonate; Vinyl chloride; Vinyl chloride,210 ug/L; 210 ug/L; .66 ug/L; .66 ug/L; 2 ug/L; 2 ug/L; 1.2 ug/L; 1.2 ug/L; 4.4 ug/L; 4.4 ug/L; .035 ug/L; .035 ug/L; .08 ug/L; .08 ug/L,.11; .11; .01; .01; .1; .1; .01; .01; .04; .04; .35; .35; .4; .4,04/25/2024,44.999657999999997,-92.921133999999995,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=460084,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=460084,2395589,Lake Elmo,CITY,659526,82,Washington,13514,36647.448345800003153,2395589_659526,460084_2395589_659526
1,12636,SW-1,1246.000000000000000,Closed Landfill,Washington County Landfill,692901,2003-B3,Well,Well-Monitoring,Active,Quaternary Buried Unconfined Aquifer,64.670000000000002,887.000000000000000,951.68,11/15/2010 0:00:00,25.000000000000000,3950.000000000000000,370.000000000000000,20.000000000000000,10.000000000000000,14.250000000000000,11/15/2010,7439-96-5; 7439-96-5; 127-18-4; 127-18-4; 79-01-6; 79-01-6; 75-01-4; 75-01-4; 156-59-2; 156-59-2,"Manganese; Manganese; Tetrachloroethylene; Tetrachloroethylene; Trichloroethylene; Trichloroethylene; Vinyl chloride; Vinyl chloride; cis-1,2-Dichloroethylene; cis-1,2-Dichloroethylene",320 ug/L; 320 ug/L; 6.7 ug/L; 6.7 ug/L; 5.7 ug/L; 5.7 ug/L; 1.5 ug/L; 1.5 ug/L; 7.5 ug/L; 7.5 ug/L,3.2; 3.2; 1.68; 1.68; 14.25; 14.25; 7.5; 7.5; 1.25; 1.25,75-34-3; 75-34-3; 78-87-5; 78-87-5; 7440-38-2; 7440-38-2; 7440-39-3; 7440-39-3; 7440-47-3; 7440-47-3; 75-71-8; 75-71-8; 75-43-4; 75-43-4; 60-29-7; 60-29-7; 7440-02-0; 7440-02-0; 375-22-4; 375-22-4,"1,1-Dichloroethane; 1,1-Dichloroethane; 1,2-Dichloropropane; 1,2-Dichloropropane; Arsenic; Arsenic; Barium; Barium; Chromium; Chromium; Dichlorodifluoromethane; Dichlorodifluoromethane; Dichlorofluoromethane; Dichlorofluoromethane; Ethyl ether; Ethyl eth",2.5 ug/L; 2.5 ug/L; 1.3 ug/L; 1.3 ug/L; 1.29 ug/L; 1.29 ug/L; 72.3 ug/L; 72.3 ug/L; 2.35 ug/L; 2.35 ug/L; 17 ug/L; 17 ug/L; 6.1 ug/L; 6.1 ug/L; 4.1 ug/L; 4.1 ug/L; 2.3 ug/L; 2.3 ug/L; .09 ug/L; .09 ug/L,.03; .03; .43; .43; .13; .13; .04; .04; .02; .02; .03; .03; .31; .31; .02; .02; .02; .02; .01; .01,11/15/2010,45.009411999999998,-92.923254000000000,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=692901,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=692901,2395589,Lake Elmo,CITY,659526,82,Washington,13514,36647.448345800003153,2395589_659526,692901_2395589_659526
1,12637,SW-28,1259.000000000000000,Closed Landfill,Waste Disposal Engineering Landfill,245771,W-15B2,Well,Well-Monitoring,Active,Quaternary Buried Artesian Aquifer,64.900000000000006,823.000000000000000,888.162,12/3/2024 0:00:00,47.000000000000000,2340.000000000000000,112.000000000000000,7.000000000000000,2.000000000000000,197.469999999999999,12/03/2024,7439-96-5; 335-67-1,"Manganese, Dissolved; PFOA",635 ug/L; .00156 ug/L,6.35; 197.47,7440-38-2; 375-22-4; 375-73-5; 307-24-4; 355-46-4; 1763-23-1; 108427-53-8,Arsenic; PFBA; PFBS; PFHxA; PFHxS; PFOS; Perfluorohexanesulfonate (PFHxS),1.2 ug/L; .0105 ug/L; .00155 ug/L; .000747 ug/L; .0042 ug/L; .00104 ug/L; .002 ug/L,.12; 0; .02; 0; .42; .45; .2,12/03/2024,45.228220000000000,-93.316750999999996,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=245771,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=245771,2393954,Andover,CITY,659447,02,Anoka,32822,45709.200306899998395,2393954_659447,245771_2393954_659447
1,12638,SW-28,1259.000000000000000,Closed Landfill,Waste Disposal Engineering Landfill,536352,NW-2A,Well,Well-Piezometer,Sealed, ,43.000000000000000,861.000000000000000,903.98,6/22/2018 0:00:00,21.000000000000000,1229.000000000000000,56.000000000000000,4.000000000000000,25.000000000000000,96202.529999999998836,06/22/2018,71-55-6; 79-00-5; 75-34-3; 75-35-4; 95-63-6; 107-06-2; 123-91-1; 67-64-1; 7440-38-2; 75-43-4; 100-41-4; 7439-96-5; 78-93-3; 108-10-1; 75-09-2; 108427-53-8; 307-24-4; 45298-90-6; 335-67-1; 127-18-4; 109-99-9; 108-88-3; 79-01-6; 75-01-4; 156-59-2,"1,1,1-Trichloroethane; 1,1,2-Trichloroethane; 1,1-Dichloroethane; 1,1-Dichloroethylene; 1,2,4-Trimethylbenzene; 1,2-Dichloroethane; 1,4-Dioxane; Acetone; Arsenic; Dichlorofluoromethane; Ethylbenzene; Manganese; Methyl ethyl ketone; Methyl isobutyl ketone",32000 ug/L; 55 ug/L; 25000 ug/L; 750 ug/L; 120 ug/L; 160 ug/L; 4400 ug/L; 5900 ug/L; 26.8 ug/L; 150 ug/L; 3300 ug/L; 265 ug/L; 8700 ug/L; 2700 ug/L; 12000 ug/L; .076 ug/L; .97 ug/L; .051 ug/L; .76 ug/L; 3900 ug/L; 3600 ug/L; 17000 ug/L; 3400 ug/L; 1600 u,160; 18.33; 312.5; 107.14; 4; 160; 4400; 1.97; 2.68; 7.5; 82.5; 2.65; 21.75; 9; 2400; 7.6; 4.85; 22.17; 96202.53; 975; 6; 242.86; 8500; 8000; 9500,76-13-1; 45187-15-3; 375-22-4; 95-50-1,"1,1,2-Trichlorotrifluoroethane; Perfluorobutane sulfonate; Perfluorobutanoic acid; o-Dichlorobenzene",1600 ug/L; .071 ug/L; 1.9 ug/L; 420 ug/L,.01; .71; .27; .7,06/22/2018,45.229756999999999,-93.314166999999998,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=536352,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=536352,2393954,Andover,CITY,659447,02,Anoka,32822,45709.200306899998395,2393954_659447,536352_2393954_659447
