Group,Program,Preferred ID,Facility name,Sys Loc Code,Loc Name,Loc Type,Latitude,Longitude,Sys Sample Code,Sample date,Medium,Matrix,Analyte,Analyte Short Name,CAS,Detect Flag,Result text,Result numeric,Unit,Lab Qualifiers,Detect description,Method Detection Limit,Reporting Detection Limit,Approval code,Fraction,Dilution factor,Result type code,Analytic method,AI ID,AI name,Address,City,State,Zip Code,County
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,N-ethylperfluoro-1-octanesulfonamide,N-EtFOSA,4151-50-2,N,<0.0012,,ug/L,<,Below Method Detection Limit,0.0012,0.0048,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,2-(N-ethylperfluoro-1-octanesulfonamido)-ethanol,N-EtFOSE,1691-99-2,N,<0.016,,ug/L,<,Below Method Detection Limit,0.016,0.048,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,"Perfluoro-3,6-dioxaheptanoic acid",NFDHA,151772-58-6,N,<0.0027,,ug/L,<,Below Method Detection Limit,0.0027,0.0097,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,N-methylperfluoro-1-octanesulfonamide,N-MeFOSA,31506-32-8,N,<0.0013,,ug/L,<,Below Method Detection Limit,0.0013,0.0048,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,2-(N-methylperfluoro-1-octanesulfonamido)-ethanol,N-MeFOSE,24448-09-7,N,<0.013,,ug/L,<,Below Method Detection Limit,0.013,0.048,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluorobutanoic acid,PFBA,375-22-4,Y,0.0032,0.0032,ug/L,J,,0.003,0.019,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluorobutanesulfonic acid,PFBS,375-73-5,Y,0.013,0.013,ug/L,,,0.0016,0.0048,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluorodecanoic acid,PFDA,335-76-2,N,<0.00086,,ug/L,<,Below Method Detection Limit,0.00086,0.0048,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluorododecanoic acid,PFDoA,307-55-1,N,<0.0011,,ug/L,<,Below Method Detection Limit,0.0011,0.0048,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluorododecanesulfonic acid,PFDoS,79780-39-5,N,<0.0013,,ug/L,<,Below Method Detection Limit,0.0013,0.0048,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluorodecanesulfonic acid,PFDS,335-77-3,N,<0.0013,,ug/L,<,Below Method Detection Limit,0.0013,0.0048,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluoro(2-ethoxyethane)sulfonic acid,PFEESA,113507-82-7,N,<0.0016,,ug/L,<,Below Method Detection Limit,0.0016,0.0097,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluoroheptanoic acid,PFHpA,375-85-9,N,<0.0010,,ug/L,<,Below Method Detection Limit,0.001,0.0048,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluoroheptanesulfonic acid,PFHpS,375-92-8,N,<0.0012,,ug/L,<,Below Method Detection Limit,0.0012,0.0048,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluorohexanoic acid,PFHxA,307-24-4,Y,0.0023,0.0023,ug/L,J,,0.00073,0.0048,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluorohexanesulfonic acid,PFHxS,355-46-4,Y,0.0021,0.0021,ug/L,J,,0.0013,0.0048,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluoro-4-methoxybutanoic acid,PFMBA,863090-89-5,N,<0.0015,,ug/L,<,Below Method Detection Limit,0.0015,0.0097,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluoro-3-methoxypropanoic acid,PFMPA,377-73-1,N,<0.0023,,ug/L,<,Below Method Detection Limit,0.0023,0.0097,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluorononanoic acid,PFNA,375-95-1,N,<0.0011,,ug/L,<,Below Method Detection Limit,0.0011,0.0048,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluorononanesulfonic acid,PFNS,68259-12-1,N,<0.0012,,ug/L,<,Below Method Detection Limit,0.0012,0.0048,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluorooctanoic acid,PFOA,335-67-1,N,<0.0018,,ug/L,<,Below Method Detection Limit,0.0018,0.0048,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluorooctanesulfonic acid,PFOS,1763-23-1,N,<0.00085,,ug/L,<,Below Method Detection Limit,0.00085,0.0048,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluorooctanesulfonamide,PFOSA,754-91-6,N,<0.0012,,ug/L,<,Below Method Detection Limit,0.0012,0.0048,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluoropentanoic acid,PFPeA,2706-90-3,N,<0.0015,,ug/L,<,Below Method Detection Limit,0.0015,0.0097,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluoropentanesulfonic acid,PFPeS,2706-91-4,N,<0.00088,,ug/L,<,Below Method Detection Limit,0.00088,0.0048,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluorotetradecanoic acid,PFTA,376-06-7,N,<0.0014,,ug/L,<,Below Method Detection Limit,0.0014,0.0048,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluorotridecanoic acid,PFTrA,72629-94-8,N,<0.00096,,ug/L,<,Below Method Detection Limit,0.00096,0.0048,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Municipal wastewater treatment plants,Wastewater,MN0024643,Roseau WWTP MN0024643,FA00433,WS 001,Influent Waste Stream,48.87285,-95.7252,FA00433.2305151430.000S,2023-05-15,Water,Inf-WWTP,Perfluoroundecanoic acid,PFUnA,2058-94-8,N,<0.0012,,ug/L,<,Below Method Detection Limit,0.0012,0.0048,Prelim,Total,1.0,TRG,1633,35109.0,Roseau WWTP,1198 Center St W,Roseau,MN,56751,Roseau
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,FtS 10:2 acid,10:2 FtS,120226-60-0,N,<1.8,,ng/L,<,Below Reporting Limit,0.87,1.8,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid,11Cl-PF3OUdS,763051-92-9,N,<1.8,,ng/L,<,Below Reporting Limit,0.53,1.8,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,FtS 4:2 acid,4:2 FtS,757124-72-4,N,<1.8,,ng/L,<,Below Reporting Limit,0.44,1.8,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,FtS 6:2 acid,6:2 FtS,27619-97-2,Y,164,164.0,ng/L,,,0.64,1.8,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,FtS 8:2 acid,8:2 FtS,39108-34-4,N,<1.8,,ng/L,<,Below Reporting Limit,0.48,1.8,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid,9Cl-PF3ONS,756426-58-1,N,<1.8,,ng/L,<,Below Reporting Limit,0.45,1.8,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,"4,8-Dioxa-3H-perfluorononanoic acid",ADONA,919005-14-4,N,<1.8,,ng/L,<,Below Reporting Limit,0.87,1.8,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,N-ethyl perfluorooctanesulfonamidoacetic acid,EtFOSAA,2991-50-6,N,<1.9,,ng/L,<,Below Reporting Limit,0.78,1.9,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,Hexafluoropropylene oxide dimer acid,HFPO-DA,13252-13-6,N,<1.9,,ng/L,<,Below Reporting Limit,0.47,1.9,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,N-methyl perfluorooctanesulfonamidoacetic acid,MeFOSAA,2355-31-9,N,<1.9,,ng/L,<,Below Reporting Limit,0.66,1.9,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,N-ethylperfluoro-1-octanesulfonamide,N-EtFOSA,4151-50-2,N,<1.9,,ng/L,<,Below Reporting Limit,0.55,1.9,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,2-(N-ethylperfluoro-1-octanesulfonamido)-ethanol,N-EtFOSE,1691-99-2,N,<1.9,,ng/L,<,Below Reporting Limit,0.84,1.9,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,N-methylperfluoro-1-octanesulfonamide,N-MeFOSA,31506-32-8,N,<1.9,,ng/L,<,Below Reporting Limit,0.52,1.9,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,2-(N-methylperfluoro-1-octanesulfonamido)-ethanol,N-MeFOSE,24448-09-7,N,<1.9,,ng/L,<,Below Reporting Limit,0.49,1.9,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,Perfluorobutanoic acid,PFBA,375-22-4,Y,28.6,28.6,ng/L,,,0.47,1.9,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,Perfluorobutanesulfonic acid,PFBS,375-73-5,Y,4.5,4.5,ng/L,,,0.46,1.7,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,Perfluorodecanoic acid,PFDA,335-76-2,N,<1.9,,ng/L,<,Below Reporting Limit,0.58,1.9,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,Perfluorododecanoic acid,PFDoA,307-55-1,N,<1.9,,ng/L,<,Below Reporting Limit,0.46,1.9,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,Perfluorododecanesulfonic acid,PFDoS,79780-39-5,N,<1.8,,ng/L,<,Below Reporting Limit,0.56,1.8,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,Perfluorodecanesulfonic acid,PFDS,335-77-3,N,<1.8,,ng/L,<,Below Reporting Limit,0.61,1.8,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,Perfluoroheptanoic acid,PFHpA,375-85-9,Y,8.8,8.8,ng/L,,,0.65,1.9,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,Perfluoroheptanesulfonic acid,PFHpS,375-92-8,N,<1.8,,ng/L,<,Below Reporting Limit,0.63,1.8,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,Perfluorohexanoic acid,PFHxA,307-24-4,Y,34.9,34.9,ng/L,,,0.86,1.9,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,Perfluorohexadecanoic acid,PFHxDA,67905-19-5,N,<1.9,,ng/L,<,Below Reporting Limit,0.43,1.9,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,Perfluorohexanesulfonic acid,PFHxS,355-46-4,Y,6.4,6.4,ng/L,,,0.5,1.7,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,Perfluorononanoic acid,PFNA,375-95-1,N,<1.9,,ng/L,<,Below Reporting Limit,0.75,1.9,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,Perfluorononanesulfonic acid,PFNS,68259-12-1,N,<1.8,,ng/L,<,Below Reporting Limit,0.56,1.8,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,Perfluorooctanoic acid,PFOA,335-67-1,Y,3.9,3.9,ng/L,,,0.82,1.9,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,Perfluorooctadecanoic acid,PFODA,16517-11-6,N,<1.9,,ng/L,<,Below Reporting Limit,0.59,1.9,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
Regional airports,Ind Stormwater,MNR053BRK,Saint Cloud Regional Airport  MNR053BRK,FA00933,BML 2,BML 2,45.544167,-94.058889,FA00933.2309290745.000S1,2023-09-29,Water,Wtr-Storm,Perfluorooctanesulfonic acid,PFOS,1763-23-1,Y,4.8,4.8,ng/L,,,0.63,1.8,Prelim,Total,1.0,TRG,PACE 537.1 MOD,91862.0,Saint Cloud Regional Airport,1550 45th Ave SE,Saint Cloud,MN,56304-9634,Sherburne
